STATEFP,COUNTYFP,TRACTCE,PUMA5CE
53,061,041808,26106
53,061,041809,26106
53,061,041810,26106
53,061,041812,26105
53,061,041813,26106
53,061,041814,26106
53,061,041815,26105
53,061,041816,26105
53,061,041901,26105
53,061,041904,26106
53,061,041905,26106
53,061,041906,26106
53,061,041907,26106
53,061,042001,26105
53,061,042003,26105
53,061,042004,26105
53,061,042005,26105
53,061,042006,26105
53,061,050101,26105
53,061,050102,26105
53,061,050200,26104
53,061,050300,26104
53,061,050402,26104
53,061,050403,26104
53,061,050404,26104
53,061,050501,26104
53,061,050502,26104
53,061,050600,26104
53,061,050700,26104
53,061,050800,26104
53,061,050900,26104
53,061,051000,26104
53,061,051100,26104
53,061,051200,26104
53,061,051301,26104
53,061,051302,26104
53,061,051401,26104
53,061,051402,26104
53,061,051500,26104
53,061,051601,26104
53,061,051602,26104
53,061,051701,26104
53,061,051702,26104
53,061,051802,26105
53,061,051803,26105
53,061,051804,26105
53,061,051912,26103
53,061,051913,26104
53,061,051914,26104
53,061,051916,26103
53,061,051917,26103
53,061,051918,26103
53,061,051921,26103
53,061,051922,26103
53,061,051926,26103
53,061,051927,26105
53,061,051928,26105
53,061,051929,26104
53,061,051930,26104
53,061,051931,26103
53,061,051932,26103
53,061,051933,26103
53,061,051934,26103
53,061,051935,26103
53,061,051936,26103
53,061,051937,26103
53,061,051938,26103
53,061,052004,26103
53,061,052005,26103
53,061,052006,26103
53,061,052007,26103
53,061,052008,26103
53,061,052009,26103
53,061,052010,26103
53,061,052104,26102
53,061,052105,26102
53,061,052107,26103
53,061,052108,26103
53,061,052112,26103
53,061,052113,26103
53,061,052114,26103
53,061,052119,26103
53,061,052120,26103
53,061,052121,26103
53,061,052122,26103
53,061,052203,26102
53,061,052204,26102
53,061,052206,26102
53,061,052207,26102
53,061,052208,26102
53,061,052210,26102
53,061,052211,26102
53,061,052301,26102
53,061,052302,26102
53,061,052401,26102
53,061,052402,26102
53,061,052502,26102
53,061,052504,26102
53,061,052505,26102
53,061,052506,26102
53,061,052603,26102
53,061,052604,26102
53,061,052605,26102
53,061,052606,26102
53,061,052607,26102
53,061,052701,26101
53,061,052706,26102
53,061,052707,26102
53,061,052708,26101
53,061,052709,26101
53,061,052710,26101
53,061,052711,26101
53,061,052803,26101
53,061,052805,26101
53,061,052807,26101
53,061,052808,26101
53,061,052809,26101
53,061,052810,26101
53,061,052903,26101
53,061,052904,26101
53,061,052905,26101
53,061,052906,26101
53,061,053101,26101
53,061,053102,26101
53,061,053201,26101
53,061,053202,26101
53,061,053301,26101
53,061,053302,26101
53,061,053400,26101
53,061,053505,26101
53,061,053506,26101
53,061,053507,26101
53,061,053508,26101
53,061,053509,26101
53,061,053510,26101
53,061,053511,26101
53,061,053603,26102
53,061,053604,26102
53,061,053605,26102
53,061,053606,26102
53,061,053700,26101
53,061,053801,26102
53,061,053802,26102
53,061,053803,26102
53,061,940001,26101
53,061,940002,26101
53,061,990002,26101
53,061,990100,26101
53,063,000201,26304
53,063,000202,26304
53,063,000301,26304
53,063,000302,26304
53,063,000400,26304
53,063,000500,26304
53,063,000600,26304
53,063,000700,26304
53,063,000800,26304
53,063,000900,26304
53,063,001000,26304
53,063,001100,26304
53,063,001200,26304
53,063,001300,26304
53,063,001400,26304
53,063,001500,26304
53,063,001600,26304
53,063,001800,26304
53,063,001900,26303
53,063,002000,26303
53,063,002100,26303
53,063,002300,26303
53,063,002400,26303
53,063,002501,26303
53,063,002502,26303
53,063,002503,26303
53,063,002600,26303
53,063,002900,26303
53,063,003000,26303
53,063,003100,26303
53,063,003200,26303
53,063,003500,26303
53,063,003601,26303
53,063,003602,26303
53,063,003800,26303
53,063,003900,26303
53,063,004001,26303
53,063,004002,26303
53,063,004100,26303
53,063,004200,26303
53,063,004300,26303
53,063,004400,26303
53,063,004500,26303
53,063,004601,26303
53,063,004602,26303
53,063,004701,26303
53,063,004702,26303
53,063,004800,26303
53,063,004900,26303
53,063,005000,26303
53,063,010101,26301
53,063,010102,26301
53,063,010201,26301
53,063,010203,26301
53,063,010204,26301
53,063,010301,26301
53,063,010303,26301
53,063,010304,26301
53,063,010305,26301
53,063,010401,26301
53,063,010403,26301
53,063,010404,26301
53,063,010504,26301
53,063,010505,26304
53,063,010506,26304
53,063,010507,26301
53,063,010508,26301
53,063,010601,26304
53,063,010603,26304
53,063,010604,26304
53,063,010701,26304
53,063,010702,26304
53,063,010800,26304
53,063,010901,26304
53,063,010902,26304
53,063,011000,26304
53,063,011102,26304
53,063,011103,26304
53,063,011104,26304
53,063,011202,26301
53,063,011203,26304
53,063,011204,26304
53,063,011301,26302
53,063,011302,26302
53,063,011400,26302
53,063,011500,26302
53,063,011600,26302
53,063,011701,26302
53,063,011702,26302
53,063,011800,26302
53,063,011900,26302
53,063,012000,26302
53,063,012100,26302
53,063,012200,26302
53,063,012300,26302
53,063,012401,26302
53,063,012402,26302
53,063,012500,26302
53,063,012600,26302
53,063,012701,26302
53,063,012702,26302
53,063,012801,26302
53,063,012802,26302
53,063,012901,26302
53,063,012902,26302
53,063,013001,26302
53,063,013002,26302
53,063,013003,26302
53,063,013101,26302
53,063,013102,26302
53,063,013201,26302
53,063,013203,26302
53,063,013204,26302
53,063,013205,26302
53,063,013300,26301
53,063,013401,26303
53,063,013501,26301
53,063,013502,26301
53,063,013503,26303
53,063,013600,26303
53,063,013700,26303
53,063,013800,26301
53,063,013900,26301
53,063,014001,26301
53,063,014002,26301
53,063,014100,26301
53,063,014200,26301
53,063,014300,26301
53,063,014400,26304
53,063,014500,26303
53,065,941000,26500
53,065,950101,26500
53,065,950102,26500
53,065,950200,26500
53,065,950300,26500
53,065,950500,26500
53,065,950600,26500
53,065,950700,26500
53,065,950800,26500
53,065,950900,26500
53,065,951100,26500
53,065,951301,26500
53,065,951302,26500
53,065,951401,26500
53,065,951402,26500
53,067,010100,26702
53,067,010200,26702
53,067,010300,26702
53,067,010400,26702
53,067,010510,26702
53,067,010520,26702
53,067,010600,26702
53,067,010700,26702
53,067,010801,26702
53,067,010802,26702
53,067,010910,26702
53,067,010920,26702
53,067,011000,26701
53,067,011100,26702
53,067,011200,26702
53,067,011300,26702
53,067,011410,26702
53,067,011421,26702
53,067,011422,26702
53,067,011500,26702
53,067,011622,26702
53,067,011623,26702
53,067,011624,26702
53,067,011625,26702
53,067,011626,26702
53,067,011627,26702
53,067,011628,26702
53,067,011720,26702
53,067,011721,26702
53,067,011722,26702
53,067,011810,26701
53,067,011821,26701
53,067,011822,26701
53,067,011901,26701
53,067,011902,26701
53,067,012001,26701
53,067,012002,26701
53,067,012100,26701
53,067,012211,26701
53,067,012221,26701
53,067,012223,26702
53,067,012224,26702
53,067,012225,26702
53,067,012226,26702
53,067,012320,26701
53,067,012330,26702
53,067,012331,26702
53,067,012332,26702
53,067,012412,26701
53,067,012420,26701
53,067,012421,26701
53,067,012422,26701
53,067,012510,26701
53,067,012530,26701
53,067,012531,26701
53,067,012532,26701
53,067,012610,26701
53,067,012620,26701
53,067,012710,26701
53,067,012720,26701
53,067,012730,26701
53,067,990100,26701
53,069,950100,21500
53,071,920000,20501
53,071,920100,20501
53,071,920200,20501
53,071,920301,20501
53,071,920302,20501
53,071,920400,20501
53,071,920500,20501
53,071,920600,20501
53,071,920701,20501
53,071,920702,20501
53,071,920801,20501
53,071,920802,20501
53,071,920901,20501
53,071,920902,20501
53,073,000101,27302
53,073,000102,27302
53,073,000201,27302
53,073,000202,27302
53,073,000203,27302
53,073,000301,27302
53,073,000302,27302
53,073,000401,27302
53,073,000402,27302
53,073,000501,27302
53,073,000502,27302
53,073,000600,27302
53,073,000700,27302
53,073,000803,27302
53,073,000804,27302
53,073,000805,27302
53,073,000807,27301
53,073,000808,27301
53,073,000809,27301
53,073,000902,27302
53,073,000903,27302
53,073,000904,27302
53,073,001000,27302
53,073,001101,27302
53,073,001102,27302
53,073,001202,27302
53,073,001203,27302
53,073,001204,27302
53,073,010101,27301
53,073,010102,27301
53,073,010103,27301
53,073,010201,27301
53,073,010202,27301
53,073,010301,27301
53,073,010302,27301
53,073,010303,27301
53,073,010405,27301
53,073,010406,27301
53,073,010407,27301
53,073,010408,27301
53,073,010409,27301
53,073,010410,27301
53,073,010411,27301
53,073,010503,27301
53,073,010504,27301
53,073,010505,27301
53,073,010506,27301
53,073,010600,27301
53,073,010701,27301
53,073,010702,27301
53,073,010900,27301
53,073,011000,27301
53,073,940001,27301
53,073,940002,27301
53,075,000100,27500
53,075,000201,27500
53,075,000202,27500
53,075,000300,27500
53,075,000400,27500
53,075,000500,27500
53,075,000601,27500
53,075,000602,27500
53,075,000700,27500
53,075,000800,27500
53,075,000900,27500
53,075,001000,27500
53,077,000100,27702
53,077,000200,27702
53,077,000301,27702
53,077,000302,27702
53,077,000401,27702
53,077,000402,27702
53,077,000500,27702
53,077,000600,27702
53,077,000700,27702
53,077,000800,27702
53,077,000902,27702
53,077,000903,27702
53,077,000904,27702
53,077,001000,27702
53,077,001100,27702
53,077,001201,27702
53,077,001202,27702
53,077,001300,27702
53,077,001400,27702
53,077,001502,27702
53,077,001503,27702
53,077,001504,27702
53,077,001601,27701
53,077,001602,27702
53,077,001701,27701
53,077,001702,27701
53,077,001801,27701
53,077,001802,27701
53,077,001901,27701
53,077,001902,27701
53,077,002003,27701
53,077,002004,27701
53,077,002005,27701
53,077,002006,27701
53,077,002101,27701
53,077,002103,27701
53,077,002104,27701
53,077,002201,27701
53,077,002202,27701
53,077,002701,27701
53,077,002801,27701
53,077,002803,27702
53,077,002804,27702
53,077,002900,27701
53,077,003002,27701
53,077,003003,27701
53,077,003004,27701
53,077,003100,27701
53,077,003200,27702
53,077,003400,27702
53,077,940001,27701
53,077,940002,27701
53,077,940003,27701
53,077,940005,27701
53,077,940006,27701
53,077,940007,27701
53,077,940008,27701
54,001,965500,00600
54,001,965600,00600
54,001,965700,00600
54,001,965800,00600
54,003,971101,00400
54,003,971103,00400
54,003,971104,00400
54,003,971105,00400
54,003,971203,00400
54,003,971204,00400
54,003,971205,00400
54,003,971206,00400
54,003,971301,00400
54,003,971302,00400
54,003,971401,00400
54,003,971402,00400
54,003,971500,00400
54,003,971600,00400
54,003,971700,00400
54,003,971801,00400
54,003,971802,00400
54,003,971901,00400
54,003,971902,00400
54,003,972001,00400
54,003,972002,00400
54,003,972003,00400
54,003,972101,00400
54,003,972103,00400
54,003,972104,00400
54,003,972105,00400
54,005,958200,01200
54,005,958300,01200
54,005,958400,01200
54,005,958501,01200
54,005,958502,01200
54,005,958600,01200
54,005,958700,01200
54,005,958800,01200
54,007,967900,00700
54,007,968000,00700
54,007,968100,00700
54,009,031102,00100
54,009,031103,00100
54,009,031104,00100
54,009,031200,00100
54,009,031401,00100
54,009,031402,00100
54,009,031600,00100
54,009,031700,00100
54,011,000101,00800
54,011,000102,00800
54,011,000200,00800
54,011,000300,00800
54,011,000400,00800
54,011,000500,00800
54,011,000600,00800
54,011,000900,00800
54,011,001000,00800
54,011,001100,00800
54,011,001200,00800
54,011,001300,00800
54,011,001400,00800
54,011,001500,00800
54,011,001600,00800
54,011,001800,00800
54,011,001900,00800
54,011,002000,00800
54,011,002100,00800
54,011,010103,00800
54,011,010104,00800
54,011,010202,00800
54,011,010203,00800
54,011,010204,00800
54,011,010300,00800
54,011,010401,00800
54,011,010402,00800
54,011,010500,00800
54,011,010600,00800
54,011,010701,00800
54,011,010702,00800
54,011,010801,00800
54,011,010802,00800
54,011,010900,00800
54,013,962600,00700
54,013,962700,00700
54,015,957900,00700
54,015,958000,00700
54,015,958100,00700
54,017,965000,00200
54,017,965100,00200
54,019,020101,01000
54,019,020102,01000
54,019,020201,01000
54,019,020202,01000
54,019,020300,01000
54,019,020400,01000
54,019,020500,01000
54,019,020600,01000
54,019,020700,01000
54,019,020800,01000
54,019,020900,01000
54,019,021000,01000
54,019,021100,01000
54,021,967701,00700
54,021,967800,00700
54,021,980000,00700
54,023,969400,00500
54,023,969500,00500
54,023,969600,00500
54,025,950101,01100
54,025,950102,01100
54,025,950200,01100
54,025,950300,01100
54,025,950401,01100
54,025,950402,01100
54,025,950500,01100
54,025,950600,01100
54,025,950701,01100
54,025,950702,01100
54,027,968201,00500
54,027,968202,00500
54,027,968301,00500
54,027,968302,00500
54,027,968401,00500
54,027,968402,00500
54,027,968500,00500
54,027,968601,00500
54,027,968602,00500
54,029,020600,00100
54,029,020700,00100
54,029,020900,00100
54,029,021100,00100
54,029,021200,00100
54,029,021300,00100
54,029,021400,00100
54,029,021500,00100
54,031,970101,00500
54,031,970102,00500
54,031,970201,00500
54,031,970202,00500
54,031,970300,00500
54,033,030100,00600
54,033,030200,00600
54,033,030300,00600
54,033,030400,00600
54,033,030501,00600
54,033,030502,00600
54,033,030601,00600
54,033,030603,00600
54,033,030604,00600
54,033,030700,00600
54,033,030801,00600
54,033,030802,00600
54,033,031000,00600
54,033,031100,00600
54,033,031200,00600
54,033,031300,00600
54,033,031400,00600
54,033,031500,00600
54,033,031600,00600
54,033,031700,00600
54,033,031800,00600
54,033,031900,00600
54,033,032000,00600
54,033,032103,00600
54,033,032104,00600
54,035,963200,00700
54,035,963300,00700
54,035,963400,00700
54,035,963500,00700
54,035,963600,00700
54,035,963701,00700
54,035,963702,00700
54,037,972201,00400
54,037,972203,00400
54,037,972204,00400
54,037,972300,00400
54,037,972401,00400
54,037,972402,00400
54,037,972501,00400
54,037,972503,00400
54,037,972505,00400
54,037,972506,00400
54,037,972601,00400
54,037,972602,00400
54,037,972701,00400
54,037,972702,00400
54,037,972800,00400
54,039,000100,00900
54,039,000200,00900
54,039,000300,00900
54,039,000500,00900
54,039,000600,00900
54,039,000700,00900
54,039,000800,00900
54,039,000900,00900
54,039,001100,00900
54,039,001200,00900
54,039,001300,00900
54,039,001500,00900
54,039,001700,00900
54,039,001800,00900
54,039,001901,00900
54,039,001902,00900
54,039,002000,00900
54,039,002100,00900
54,039,010100,00900
54,039,010200,00900
54,039,010300,00900
54,039,010400,00900
54,039,010500,00900
54,039,010601,00900
54,039,010602,00900
54,039,010701,00900
54,039,010702,00900
54,039,010802,00900
54,039,010803,00900
54,039,010804,00900
54,039,010900,00900
54,039,011000,00900
54,039,011100,00900
54,039,011200,00900
54,039,011301,00900
54,039,011302,00900
54,039,011401,00900
54,039,011402,00900
54,039,011500,00900
54,039,011800,00900
54,039,012100,00900
54,039,012200,00900
54,039,012301,00900
54,039,012302,00900
54,039,012800,00900
54,039,012900,00900
54,039,013001,00900
54,039,013002,00900
54,039,013100,00900
54,039,013200,00900
54,039,013300,00900
54,039,013400,00900
54,039,013500,00900
54,039,013600,00900
54,039,013701,00900
54,039,013702,00900
54,039,013800,00900
54,041,967200,00600
54,041,967300,00600
54,041,967400,00600
54,041,967500,00600
54,041,967600,00600
54,043,955401,01200
54,043,955402,01200
54,043,955500,01200
54,043,955600,01200
54,043,955700,01200
54,043,955800,01200
54,045,956102,01200
54,045,956103,01200
54,045,956104,01200
54,045,956200,01200
54,045,956400,01200
54,045,956500,01200
54,045,956600,01200
54,045,956700,01200
54,045,956800,01200
54,045,956900,01200
54,047,953600,01200
54,047,953800,01200
54,047,953900,01200
54,047,954000,01200
54,047,954200,01200
54,047,954501,01200
54,047,954503,01200
54,047,954504,01200
54,049,020100,00300
54,049,020200,00300
54,049,020300,00300
54,049,020400,00300
54,049,020500,00300
54,049,020600,00300
54,049,020700,00300
54,049,020800,00300
54,049,020900,00300
54,049,021001,00300
54,049,021002,00300
54,049,021100,00300
54,049,021201,00300
54,049,021202,00300
54,049,021300,00300
54,049,021400,00300
54,049,021500,00300
54,049,021601,00300
54,049,021602,00300
54,049,021700,00300
54,049,021800,00300
54,051,020200,00100
54,051,020500,00100
54,051,020601,00100
54,051,020702,00100
54,051,020800,00100
54,051,020900,00100
54,051,021001,00100
54,051,021002,00100
54,051,021100,00100
54,051,021300,00100
54,053,954801,00800
54,053,954802,00800
54,053,954901,00800
54,053,954902,00800
54,053,955000,00800
54,053,955101,00800
54,053,955102,00800
54,055,000900,01100
54,055,001000,01100
54,055,001100,01100
54,055,001200,01100
54,055,001300,01100
54,055,001400,01100
54,055,001500,01100
54,055,001600,01100
54,055,001700,01100
54,055,001800,01100
54,055,001900,01100
54,055,002000,01100
54,055,002100,01100
54,055,002200,01100
54,055,002300,01100
54,055,002400,01100
54,057,010100,00500
54,057,010200,00500
54,057,010300,00500
54,057,010400,00500
54,057,010500,00500
54,057,010600,00500
54,057,010700,00500
54,059,957100,01200
54,059,957200,01200
54,059,957300,01200
54,059,957400,01200
54,059,957500,01200
54,059,957600,01200
54,059,957700,01200
54,061,010101,00300
54,061,010103,00300
54,061,010104,00300
54,061,010202,00300
54,061,010203,00300
54,061,010204,00300
54,061,010400,00300
54,061,010601,00300
54,061,010602,00300
54,061,010700,00300
54,061,010800,00300
54,061,010901,00300
54,061,010902,00300
54,061,011000,00300
54,061,011100,00300
54,061,011200,00300
54,061,011300,00300
54,061,011400,00300
