Last Report Year,NTD ID,UZA,Legacy NTD ID,Agency Name,Agency Status,Reporter Type,Reporting Module,City,State,Census Year,UZA Name,UACE Code,UZA Area SQ Miles,UZA Population,2022 Status,Mode,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
2022,70211,#N/A,7R03-004,City of Lamar (T.A.T.S.),Active,Rural Reporter,Rural,Lamar,MO,2020,Missouri Non-UZA,29,0,2638371,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,34650,0,27414,0,0,38358,0,0
2022,70212,#N/A,7R04-008,Cedar County Transit,Active,Rural Reporter,Rural,Hartington,NE,2020,Nebraska Non-UZA,31,0,846992,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,34240,0,72462,0,44412,82972,595613,781089
2022,70213,#N/A,7R02-009,Nemaha County Transit,Active,Rural Reporter,Rural,Seneca,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,37174,0,0,0,80090,39355,0,0
2022,70214,#N/A,7R04-046,City of Columbus Transit,Active,Rural Reporter,Rural,Columbus,NE,2020,Nebraska Non-UZA,31,0,846992,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,34240,0,0,565081,0,37483,0,82624
2022,70215,#N/A,7R02-049,City of Goodland,Active,Rural Reporter,Rural,Goodland,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,67575,0,0,0
2022,70216,#N/A,7R04-036,Avera Creighton Hospital,Active,Rural Reporter,Rural,Yankton,SD,2020,South Dakota Non-UZA,46,0,599629,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,72462,0,22206,0,0,0
2022,70217,#N/A,7R01-016,Southeast Iowa Regional Planning Commission (SEIRPC dba SEIBUS),Active,Rural Reporter,Rural,Burlington,IA,2020,Iowa Non-UZA,19,0,1771195,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,58802,324848,182623,143812,311928,236957,111311
2022,70218,#N/A,7R02-026,Wabaunsee County General Public Transportation,Active,Rural Reporter,Rural,Alma,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,49967,57198,0,0,0
2022,70219,#N/A,7R01-006,Region Six Planning Commission/PeopleRides (PeopleRides),Active,Rural Reporter,Rural,Marshalltown,IA,2020,Iowa Non-UZA,19,0,1771195,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,250350,55364,66244,260064,79274,0,556288,4715
2022,70220,#N/A,7R04-031,Avera St.Anthony's Hospital,Active,Rural Reporter,Rural,Oneill,NE,2020,Nebraska Non-UZA,31,0,846992,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,72462,0,22206,0,0,0
2022,70221,#N/A,7R01-014,Southern Iowa Trolley (SIT),Active,Rural Reporter,Rural,Creston,IA,2020,Iowa Non-UZA,19,0,1771195,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,186706,41865,230734,29886,129529,227481,124033,226948
2022,70222,#N/A,7R02-059,Coffey County Transportation,Active,Rural Reporter,Rural,Burlington,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,36624,73670,159487,158777,78190,132952,264714,412930
2022,70223,#N/A,7R04-060,Senior Information Center York,Active,Rural Reporter,Rural,York,NE,2020,Nebraska Non-UZA,31,0,846992,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22206,0,0,58515
2022,70224,#N/A,7R01-012,Region XII Council of Governments/WITS (WITS),Active,Rural Reporter,Rural,Carroll,IA,2020,Iowa Non-UZA,19,0,1771195,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,378026,91050,579749,103342,31721,710553,507727,312313
2022,70225,#N/A,7R02-057,Franklin County Aging Services,Active,Rural Reporter,Rural,Ottawa,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,60416,0,0,0,0
2022,70225,#N/A,7R02-057,Franklin County Aging Services,Active,Rural Reporter,Rural,Ottawa,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
2022,70226,#N/A,7R02-065,Class LTD,Active,Rural Reporter,Rural,Columbus,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,90888,115144,39018,198474,61735,61570,0
2022,70226,#N/A,7R02-065,Class LTD,Active,Rural Reporter,Rural,Columbus,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,VP,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
2022,70227,#N/A,7R02-125,City of Liberal,Active,Rural Reporter,Rural,Liberal,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,39393,7297,0
2022,70227,#N/A,7R02-125,City of Liberal,Active,Rural Reporter,Rural,Liberal,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,269692,0,19237,0
2022,70228,#N/A,7R02-083,Harper County Department on Aging,Active,Rural Reporter,Rural,Anthony,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,54876,0,0,60787,0,0,59112,0
2017,70230,#N/A,7R04-061,Wakefield Senior Center ,Inactive,Rural Reporter,,Wakefield,NE,2010,Nebraska Non-UZA,31,0,846992,Pre 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,
2017,70231,#N/A,7R02-003,Leavenworth County Council on Aging (COA),Inactive,Rural Reporter,,Leavenworth,KS,2010,Kansas Non-UZA,20,0,1388420,Pre 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,
2022,70232,#N/A,7R04-047,City Of McCook Public Transit,Active,Rural Reporter,Rural,Mc Cook,NE,2020,Nebraska Non-UZA,31,0,846992,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,58381,0,0,0,0
2022,70233,#N/A,7R04-057,Wayne Public Transit ,Active,Rural Reporter,Rural,Wayne,NE,2020,Nebraska Non-UZA,31,0,846992,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,22206,0,0,0,77349
2021,70234,#N/A,7R04-040,Central City ,Inactive,Rural Reporter,Rural,Central City,NE,2010,Nebraska Non-UZA,31,0,846992,Pre 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,51652,0,0,59520,0,0,
2022,70235,#N/A,7R02-075,"Cowley County Council on Aging, Inc. (CCCOA)",Active,Rural Reporter,Rural,Winfield,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,99882,0,0,66559
2016,70237,#N/A,7R04-062,Community Senior Center ,Inactive,Rural Reporter,,,NE,2010,Nebraska Non-UZA,31,0,846992,Pre 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
2022,70238,#N/A,7R02-077,Harvey County Department on Aging,Active,Rural Reporter,Rural,Newton,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,36574,37145,0,0,39995,0,0,0
2015,70239,#N/A,7R02-067,"Senior Services of Southeast Kansas, Inc. ",Inactive,Rural Reporter,,,KS,2010,Kansas Non-UZA,20,0,1388420,Pre 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2022,70240,#N/A,7R01-003,Regional Transit Authority/RIDES (RIDES),Active,Rural Reporter,Rural,Spencer,IA,2020,Iowa Non-UZA,19,0,1771195,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,97538,240089,1356157,660406,157736,302867
2022,70241,#N/A,7R02-053,City of Russell,Active,Rural Reporter,Rural,Russell,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,68496,0
2022,70242,#N/A,7R01-015,10-15 Regional Transit Agency,Active,Rural Reporter,Rural,Ottumwa,IA,2020,Iowa Non-UZA,19,0,1771195,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,201865,347890,1394159,37136,1004547,1969472,1258101,82025
2022,70242,#N/A,7R01-015,10-15 Regional Transit Agency,Active,Rural Reporter,Rural,Ottumwa,IA,2020,Iowa Non-UZA,19,0,1771195,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
2021,70244,#N/A,7R04-020,City of Benkelman,Inactive,Rural Reporter,Rural,Benkelman,NE,2010,Nebraska Non-UZA,31,0,846992,Pre 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
2022,70245,#N/A,7R02-055,Community Senior Service Center,Active,Rural Reporter,Rural,Osawatomie,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,39543,39543,39095,0,0,0
2022,70246,#N/A,7R04-053,Seward County Handibus,Active,Rural Reporter,Rural,Seward,NE,2020,Nebraska Non-UZA,31,0,846992,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,58381,0,37955,77349
2022,70247,#N/A,7R04-014,City  of Crawford,Active,Rural Reporter,Rural,Crawford,NE,2020,Nebraska Non-UZA,31,0,846992,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,37955,0
2022,70248,#N/A,7R02-022,Lyon County Area Transportation (LCAT),Active,Rural Reporter,Rural,Emporia,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,56957,0,0,113272,74139,190018,0
2022,70248,#N/A,7R02-022,Lyon County Area Transportation (LCAT),Active,Rural Reporter,Rural,Emporia,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
2017,70249,#N/A,7R03-011,"Franklin County Transportation Council, Inc. ",Inactive,Rural Reporter,,Union,MO,2010,Missouri Non-UZA,29,0,2638371,Pre 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
2017,70249,#N/A,7R03-011,"Franklin County Transportation Council, Inc. ",Inactive,Rural Reporter,,Union,MO,2010,Missouri Non-UZA,29,0,2638371,Pre 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,428267,0,0,,,,,
2022,70250,#N/A,7R02-020,Clay County Task Force,Active,Rural Reporter,Rural,Clay Center,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
2022,70253,#N/A,7R04-051,Saunders County Transportation,Active,Rural Reporter,Rural,Wahoo,NE,2020,Nebraska Non-UZA,31,0,846992,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,58380,0,0,0,0
2022,70255,#N/A,7R02-032,"Solomon Valley Transportation, Inc.",Active,Rural Reporter,Rural,Beloit,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,36179,0,37938,40795,76690,40692,122076,0
2022,70255,#N/A,7R02-032,"Solomon Valley Transportation, Inc.",Active,Rural Reporter,Rural,Beloit,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
2022,70256,#N/A,7R01-005,MIDAS Council of Governments (MIDAS),Active,Rural Reporter,Rural,Fort Dodge,IA,2020,Iowa Non-UZA,19,0,1771195,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,398365,183865,183235,205740,275320,177986,13827,11862
2022,70257,#N/A,7R03-014,Macon Area Chamber of Commerce,Active,Rural Reporter,Rural,Macon,MO,2020,Missouri Non-UZA,29,0,2638371,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
2022,70257,#N/A,7R03-014,Macon Area Chamber of Commerce,Active,Rural Reporter,Rural,Macon,MO,2020,Missouri Non-UZA,29,0,2638371,Existing 2022,OT,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
2022,70258,#N/A,7R01-013,Southwest Iowa Planning Council /SW Iowa Transit (SWITA),Active,Rural Reporter,Rural,Atlantic,IA,2020,Iowa Non-UZA,19,0,1771195,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,463936,41238,165854,992488,513340,234685,1193610,226476
2022,70259,#N/A,7R02-082,Futures Unlimited,Active,Rural Reporter,Rural,Wellington,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,56869,37145,97828,0,68583,72190,39997,0
2022,70260,#N/A,7R01-021,City of Mason City (MTC),Active,Rural Reporter,Rural,Mason City,IA,2020,Iowa Non-UZA,19,0,1771195,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,451968,0,,,
2022,70260,#N/A,7R01-021,City of Mason City (MTC),Active,Rural Reporter,Rural,Mason City,IA,2020,Iowa Non-UZA,19,0,1771195,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,25926,0,0,88014,423496,82718,335860
2022,70263,#N/A,7R03-019,"SERVE, Inc. (SERVE CALTRAN, Inc.)",Active,Rural Reporter,Rural,Fulton,MO,2020,Missouri Non-UZA,29,0,2638371,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,35900,54745,53395,225300,0,230081,0,0
2022,70265,#N/A,7R04-015,City of  Chadron,Active,Rural Reporter,Rural,Chadron,NE,2020,Nebraska Non-UZA,31,0,846992,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,51652,51652,0,0,0,0,82624
2022,70266,#N/A,7R02-081,City of Kingman,Active,Rural Reporter,Rural,Kingman,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
2022,70266,#N/A,7R02-081,City of Kingman,Active,Rural Reporter,Rural,Kingman,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
2022,70267,#N/A,7R02-120,Project Concern,Active,Rural Reporter,Rural,Atchison,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,52440,0,0,40045,0,0,0
2022,70268,#N/A,7R02-052,Gove County Medical Center (GCMC),Active,Rural Reporter,Rural,Quinter,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,37174,0,0,23523,0,40742,0,0
2022,70271,31,,"Kansas City, City of Missouri (KCMO)",Active,Full Reporter,Urban,Kansas City,MO,2020,"Kansas City, MO--KS",43912,714.1,1674218,Existing 2022,SR,,,,,,,,,,,,,,,,,,,,,,,,50678566,45303775,84032,7964012,1137814,2403342,6608530,34919899
2017,70272,#N/A,,Flint Hills Regional Council (FHRC),Inactive,Separate Service,,Ogden,KS,2010,"Manhattan, KS",53848,25.84,60454,Pre 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
2017,70272,#N/A,,Flint Hills Regional Council (FHRC),Inactive,Separate Service,,Ogden,KS,2010,"Manhattan, KS",53848,25.84,60454,Pre 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
2022,70273,#N/A,,Sac and Fox Nation of Missouri,Active,Reduced Reporter,Tribe,Hiawatha,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
2022,70274,#N/A,,City of Grand Island,Active,Planning Reporter,Urban,Grand Island,NE,2010,"Grand Island, NE",496,28,50440,Existing 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
2022,70275,58,,Nebraska Department of Transportation  (NDOT),Active,Full Reporter,Urban,Lincoln,NE,2020,"Omaha, NE--IA",65269,270.81,819508,Existing 2022,VP,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022,70277,#N/A,,Linn County (LIFTS),Active,Reduced Reporter,Urban,Cedar Rapids,IA,2020,"Cedar Rapids, IA",14752,86.03,192844,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54008,0
2022,77063,#N/A,7T01,Ponca Tribe of Nebraska (PTN),Active,Reduced Reporter,Tribe,Niobrara,NE,2020,Nebraska Non-UZA,31,0,846992,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,104201,95996,23179,32600,26180,208005,0,0
2022,77063,#N/A,7T01,Ponca Tribe of Nebraska (PTN),Active,Reduced Reporter,Tribe,Niobrara,NE,2020,Nebraska Non-UZA,31,0,846992,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
2022,77063,#N/A,7T01,Ponca Tribe of Nebraska (PTN),Active,Reduced Reporter,Tribe,Niobrara,NE,2020,Nebraska Non-UZA,31,0,846992,Existing 2022,OT,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
2022,77069,#N/A,7T03,"Santee Sioux Nation (Santee Reservation, NE)",Active,Reduced Reporter,Tribe,Niobrara,NE,2020,Nebraska Non-UZA,31,0,846992,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
2022,77069,#N/A,7T03,"Santee Sioux Nation (Santee Reservation, NE)",Active,Reduced Reporter,Tribe,Niobrara,NE,2020,Nebraska Non-UZA,31,0,846992,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,0,87628,0,0,7430,0,0
2022,77075,#N/A,7T02,Prairie Band Potawatomi Nation,Active,Reduced Reporter,Tribe,Mayetta,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,36837,37661,39543,42500,56893,113259,0,0
2022,77076,#N/A,,Rawlins County ,Active,Rural Reporter,Rural,Atwood,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
2022,77077,#N/A,,Omaha Tribe Public Transit,Active,Reduced Reporter,Tribe,Macy,NE,2020,Nebraska Non-UZA,31,0,846992,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,71056,88500,138531,87221,50400,0,96289
2022,77078,#N/A,,Garden County,Active,Rural Reporter,Rural,Oshkosh,NE,2020,Nebraska Non-UZA,31,0,846992,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,72462,0,0,0,0,46089
2022,77079,#N/A,,Northeast Kansas Area Agency on Aging,Active,Rural Reporter,Rural,Hiawatha,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,,37225,41217,38663,0,0,42025,0
2022,77082,#N/A,,Cheyenne County,Active,Rural Reporter,Rural,St Francis,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,,,53647,0,0,0,0,0
2022,77083,#N/A,,"Multi Community Diversified Services, Inc.",Active,Rural Reporter,Rural,Mcpherson,KS,2020,Kansas Non-UZA,20,0,1388420,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,,,36721,39543,63444,68838,0,0
2022,77085,#N/A,,Nance Trans,Active,Rural Reporter,Rural,Fullerton,NE,2020,Nebraska Non-UZA,31,0,846992,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37954,37956,0
2022,77086,#N/A,,New Bourbon Regional Port Authority (New Bourbon Regional Port Authority),Active,Rural Reporter,Rural,Perryville,MO,2020,Missouri Non-UZA,29,0,2638371,Existing 2022,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
2022,77087,#N/A,,Callaway District Hospital,Active,Rural Reporter,Rural,Callaway,NE,2020,Nebraska Non-UZA,31,0,846992,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37955,44461
2022,80001,42,8001,Utah Transit Authority (UTA),Active,Full Reporter,Urban,Salt Lake City,UT,2020,"Salt Lake City, UT",78499,300.42,1178533,Existing 2022,CB,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,235786,47514,0,0,0,0
2022,80001,42,8001,Utah Transit Authority (UTA),Active,Full Reporter,Urban,Salt Lake City,UT,2020,"Salt Lake City, UT",78499,300.42,1178533,Existing 2022,CR,,,,,,,,,,,188509803,1772504,7975250,89306510,216177928,216410250,193583731,285895975,254393645,161846572,116858605,10809367,4752266,1344831,11963654,15161569,9207585,8932406,14664657,31443883,16539758
2022,80001,42,8001,Utah Transit Authority (UTA),Active,Full Reporter,Urban,Salt Lake City,UT,2020,"Salt Lake City, UT",78499,300.42,1178533,Existing 2022,DR,288910,321138,299707,698903,6898856,3134277,1253,2020424,211663,,1359995,4306142,1788454,15328,104361,1961506,8097633,2762756,833462,3142559,3308578,1251561,278035,5813390,835178,6917367,3690326,285376,3308235,3733559,1582899
2022,80001,42,8001,Utah Transit Authority (UTA),Active,Full Reporter,Urban,Salt Lake City,UT,2020,"Salt Lake City, UT",78499,300.42,1178533,Existing 2022,DT,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,
2022,80001,42,8001,Utah Transit Authority (UTA),Active,Full Reporter,Urban,Salt Lake City,UT,2020,"Salt Lake City, UT",78499,300.42,1178533,Existing 2022,LR,,,882033,2689593,17737813,53677323,114365157,65399378,43623567,89618735,49221454,53636790,19877988,9915670,8835429,84132815,353174713,330001703,330240273,256332029,162225336,73912887,20357669,15164965,5214642,15671687,12792523,19630942,14745952,19187241,4685098
2022,80001,42,8001,Utah Transit Authority (UTA),Active,Full Reporter,Urban,Salt Lake City,UT,2020,"Salt Lake City, UT",78499,300.42,1178533,Existing 2022,MB,22299483,29507633,2705517,18512514,9160759,12467713,6815444,28398875,16530629,21463948,17840576,8193078,14560716,23924285,19577729,32368382,40086389,34016149,38098324,22968663,24484781,27302235,25881285,26424962,7534810,34780152,28223133,25424825,38973890,84650904,66612234
2022,80001,42,8001,Utah Transit Authority (UTA),Active,Full Reporter,Urban,Salt Lake City,UT,2020,"Salt Lake City, UT",78499,300.42,1178533,Existing 2022,RB,,,,,,,,,,,,,,,,,,,,,,958552,2490075,5101186,20574714,77975352,30700543,,,,
2022,80001,42,8001,Utah Transit Authority (UTA),Active,Full Reporter,Urban,Salt Lake City,UT,2020,"Salt Lake City, UT",78499,300.42,1178533,Existing 2022,VP,,,198924,639360,,428960,247968,1179388,392080,179829,0,1163514,0,1038963,3654662,2679103,0,3055475,903469,529336,941640,1469635,1015949,1849040,968780,1559917,1377765,3176407,1161575,1420,2563498
2022,80002,212,8002,Su Tran LLC  (SAM),Active,Full Reporter,Urban,Sioux Falls,SD,2020,"Sioux Falls, SD",82252,67.9,194283,Existing 2022,DR,,,306749,805286,,,480879,,,415261,60323,215360,508940,207783,60353,566418,0,0,1531079,0,27972,297383,148332,294585,0,0,1487451,0,0,648395,0
2022,80002,212,8002,Su Tran LLC  (SAM),Active,Full Reporter,Urban,Sioux Falls,SD,2020,"Sioux Falls, SD",82252,67.9,194283,Existing 2022,MB,38431,31049,57831,93685,150655,3986368,,736179,815949,731062,2133640,352063,77980,612431,48325,0,0,4181021,615365,25539,0,0,79152,2403046,364669,2265706,1187851,0,41908,0,546597
2022,80003,194,8003,City of Fargo (MATBUS),Active,Full Reporter,Urban,Fargo,ND,2020,"Fargo, ND--MN",29089,77.73,216214,Existing 2022,DR,,20358,,,,,,,,,129100,190549,16125,267114,61188,123893,0,128925,86733,536239,0,62518,0,460307,212928,160000,0,33800,0,161864,0
2022,80003,194,8003,City of Fargo (MATBUS),Active,Full Reporter,Urban,Fargo,ND,2020,"Fargo, ND--MN",29089,77.73,216214,Existing 2022,MB,410034,221674,,71084,,,268623,15758,95057,263213,1092909,1289495,1486640,763775,2756622,1258051,0,2787949,2068923,1232494,130874,2667726,213722,1314736,969577,373713,3616931,1021451,2941086,2273911,669952
2022,80004,273,8004,City of Billings (Billings MET Transit ),Active,Full Reporter,Urban,Billings,MT,2020,"Billings, MT",7705,54.7,128787,Existing 2022,DR,,,,,,,,,,,40000,60600,12965,128359,347645,167211,0,134073,0,149300,294286,45815,93048,242935,0,160802,440925,92320,161110,0,0
2022,80004,273,8004,City of Billings (Billings MET Transit ),Active,Full Reporter,Urban,Billings,MT,2020,"Billings, MT",7705,54.7,128787,Existing 2022,MB,3182559,20816,79825,41684,45603,361495,490045,144243,42201,70710,118198,1679199,1901733,1417455,2449458,447668,473638,3178007,727904,772843,330085,390198,0,0,1293033,12531,77884,279849,381327,417278,6546938
2022,80005,73,8005,City of Colorado Springs (MMT),Active,Full Reporter,Urban,Colorado Springs,CO,2020,"Colorado Springs, CO",18856,200.36,632494,Existing 2022,DR,1401970,721750,2586390,169928,277956,,1337874,1093520,426702,388238,832590,357992,89572,0,10153,523696,927780,121552,2488584,841331,2622046,350362,443537,349660,360429,598070,1089911,995469,955527,0,0
2022,80005,73,8005,City of Colorado Springs (MMT),Active,Full Reporter,Urban,Colorado Springs,CO,2020,"Colorado Springs, CO",18856,200.36,632494,Existing 2022,DT,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
2022,80005,73,8005,City of Colorado Springs (MMT),Active,Full Reporter,Urban,Colorado Springs,CO,2020,"Colorado Springs, CO",18856,200.36,632494,Existing 2022,MB,,,,130778,436733,3009996,1195441,5031865,4033605,7404182,6238055,4859137,6524738,6980467,6015803,10628913,3441516,2047519,1950498,2353588,849740,1583026,2447797,4642064,4208800,5486033,5833158,6379664,1789825,6445188,18140576
2022,80005,73,8005,City of Colorado Springs (MMT),Active,Full Reporter,Urban,Colorado Springs,CO,2020,"Colorado Springs, CO",18856,200.36,632494,Existing 2022,VP,,,,,,,,,,,0,,,,,,,129415,113378,279774,475545,0,628052,68673,31976,45267,293007,147716,7158,116087,0
2022,80006,18,8006,Denver Regional Transportation District (RTD),Active,Full Reporter,Urban,Denver,CO,2020,"Denver--Aurora, CO",23527,644.54,2686147,Existing 2022,CR,,,,,,,,,,,,,,,,,,,201452038,240914746,482158090,569807763,534249048,496497094,359897240,197517183,199315129,304186150,46912857,5484510,12556734
2022,80006,18,8006,Denver Regional Transportation District (RTD),Active,Full Reporter,Urban,Denver,CO,2020,"Denver--Aurora, CO",23527,644.54,2686147,Existing 2022,DR,,432433,1910637,173119,2814462,,4671502,,2288870,2834620,0,4207118,879243,6031501,3564797,2380302,7800245,1319899,0,2312063,423667,664702,5267851,113660,14179316,1136275,3046761,12959,1000838,3489377,995864
2022,80006,18,8006,Denver Regional Transportation District (RTD),Active,Full Reporter,Urban,Denver,CO,2020,"Denver--Aurora, CO",23527,644.54,2686147,Existing 2022,LR,18467410,60055088,35243106,14166398,6861490,20082324,58258370,46422271,50718970,230062357,138601876,254753902,205997532,227664390,144979114,126154960,249909034,397326426,444678967,289593828,153906607,103499257,191458116,216783936,261888294,171813153,92057306,24342305,12433823,5383381,5092771
